,name,s1,s2,s3,split,audio_path,rating,Q,A
152,CZ1516-32,83.0,92.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-32.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
152,CZ1516-32,83.0,92.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-32.wav,4.5,What kind of performance might this be?,This is a student's performance.
152,CZ1516-32,83.0,92.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-32.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
153,CZ1516-33,79.0,82.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-33.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
153,CZ1516-33,79.0,82.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-33.wav,4.5,What kind of performance might this be?,This is a student's performance.
153,CZ1516-33,79.0,82.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-33.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
154,CZ1516-34,72.0,80.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-34.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
154,CZ1516-34,72.0,80.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-34.wav,4.0,What kind of performance might this be?,This is a student's performance.
154,CZ1516-34,72.0,80.0,75.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-34.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
155,CZ1516-35,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-35.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
155,CZ1516-35,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-35.wav,4.5,What kind of performance might this be?,This is a student's performance.
155,CZ1516-35,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-35.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
156,CZ1516-36,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-36.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
156,CZ1516-36,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-36.wav,4.5,What kind of performance might this be?,This is a student's performance.
156,CZ1516-36,83.0,92.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-36.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
157,CZ1516-37,68.0,73.0,50.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-37.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
157,CZ1516-37,68.0,73.0,50.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-37.wav,3.5,What kind of performance might this be?,This is a student's performance.
157,CZ1516-37,68.0,73.0,50.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-37.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
158,CZ1516-38,78.0,88.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-38.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
158,CZ1516-38,78.0,88.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-38.wav,4.5,What kind of performance might this be?,This is a student's performance.
158,CZ1516-38,78.0,88.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-38.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
159,CZ1516-39,79.0,80.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-39.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
159,CZ1516-39,79.0,80.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-39.wav,4.0,What kind of performance might this be?,This is a student's performance.
159,CZ1516-39,79.0,80.0,79.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-39.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
160,CZ1516-40,79.0,80.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-40.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
160,CZ1516-40,79.0,80.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-40.wav,4.0,What kind of performance might this be?,This is a student's performance.
160,CZ1516-40,79.0,80.0,80.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-40.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
161,CZ1516-41,83.0,93.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-41.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
161,CZ1516-41,83.0,93.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-41.wav,4.5,What kind of performance might this be?,This is a student's performance.
161,CZ1516-41,83.0,93.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-41.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
162,CZ1516-42,83.0,90.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-42.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
162,CZ1516-42,83.0,90.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-42.wav,4.5,What kind of performance might this be?,This is a student's performance.
162,CZ1516-42,83.0,90.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-42.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
163,CZ1516-43,66.0,70.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-43.wav,3.5,"How would you rate the performance, in a scale of 5?",3.5
163,CZ1516-43,66.0,70.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-43.wav,3.5,What kind of performance might this be?,This is a student's performance.
163,CZ1516-43,66.0,70.0,60.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1516-43.wav,3.5,"Which difficulty level is the piece, in a scale of 9?",3
164,CZ1517-01,84.0,93.0,91.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-01.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
164,CZ1517-01,84.0,93.0,91.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-01.wav,4.5,What kind of performance might this be?,This is a student's performance.
164,CZ1517-01,84.0,93.0,91.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-01.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
165,CZ1517-02,80.0,93.0,96.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-02.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
165,CZ1517-02,80.0,93.0,96.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-02.wav,4.5,What kind of performance might this be?,This is a student's performance.
165,CZ1517-02,80.0,93.0,96.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-02.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
166,CZ1517-03,79.0,82.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-03.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
166,CZ1517-03,79.0,82.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-03.wav,4.0,What kind of performance might this be?,This is a student's performance.
166,CZ1517-03,79.0,82.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-03.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
167,CZ1517-04,70.0,82.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-04.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
167,CZ1517-04,70.0,82.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-04.wav,4.0,What kind of performance might this be?,This is a student's performance.
167,CZ1517-04,70.0,82.0,84.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-04.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
168,CZ1517-05,79.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-05.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
168,CZ1517-05,79.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-05.wav,4.5,What kind of performance might this be?,This is a student's performance.
168,CZ1517-05,79.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-05.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
169,CZ1517-06,83.0,91.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-06.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
169,CZ1517-06,83.0,91.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-06.wav,4.5,What kind of performance might this be?,This is a student's performance.
169,CZ1517-06,83.0,91.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-06.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
170,CZ1517-08,70.0,0.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-08.wav,3.0,"How would you rate the performance, in a scale of 5?",3.0
170,CZ1517-08,70.0,0.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-08.wav,3.0,What kind of performance might this be?,This is a student's performance.
170,CZ1517-08,70.0,0.0,81.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-08.wav,3.0,"Which difficulty level is the piece, in a scale of 9?",3
171,CZ1517-09,74.0,80.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-09.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
171,CZ1517-09,74.0,80.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-09.wav,4.0,What kind of performance might this be?,This is a student's performance.
171,CZ1517-09,74.0,80.0,78.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-09.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
172,CZ1517-10,73.0,0.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-10.wav,2.5,"How would you rate the performance, in a scale of 5?",2.5
172,CZ1517-10,73.0,0.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-10.wav,2.5,What kind of performance might this be?,This is a student's performance.
172,CZ1517-10,73.0,0.0,77.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-10.wav,2.5,"Which difficulty level is the piece, in a scale of 9?",3
173,CZ1517-11,80.0,85.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-11.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
173,CZ1517-11,80.0,85.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-11.wav,4.5,What kind of performance might this be?,This is a student's performance.
173,CZ1517-11,80.0,85.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-11.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
174,CZ1517-12,87.0,98.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-12.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
174,CZ1517-12,87.0,98.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-12.wav,5.0,What kind of performance might this be?,This is a student's performance.
174,CZ1517-12,87.0,98.0,92.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-12.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
175,CZ1517-13,76.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-13.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
175,CZ1517-13,76.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-13.wav,4.0,What kind of performance might this be?,This is a student's performance.
175,CZ1517-13,76.0,80.0,76.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-13.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
176,CZ1517-14,78.0,83.0,94.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-14.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
176,CZ1517-14,78.0,83.0,94.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-14.wav,4.5,What kind of performance might this be?,This is a student's performance.
176,CZ1517-14,78.0,83.0,94.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-14.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
177,CZ1517-15,83.0,94.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-15.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
177,CZ1517-15,83.0,94.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-15.wav,4.5,What kind of performance might this be?,This is a student's performance.
177,CZ1517-15,83.0,94.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-15.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
178,CZ1517-16,86.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-16.wav,5.0,"How would you rate the performance, in a scale of 5?",5.0
178,CZ1517-16,86.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-16.wav,5.0,What kind of performance might this be?,This is a student's performance.
178,CZ1517-16,86.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-16.wav,5.0,"Which difficulty level is the piece, in a scale of 9?",3
179,CZ1517-17,82.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-17.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
179,CZ1517-17,82.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-17.wav,4.5,What kind of performance might this be?,This is a student's performance.
179,CZ1517-17,82.0,93.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-17.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
180,CZ1517-18,80.0,90.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-18.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
180,CZ1517-18,80.0,90.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-18.wav,4.5,What kind of performance might this be?,This is a student's performance.
180,CZ1517-18,80.0,90.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-18.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
181,CZ1517-19,78.0,89.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-19.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
181,CZ1517-19,78.0,89.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-19.wav,4.5,What kind of performance might this be?,This is a student's performance.
181,CZ1517-19,78.0,89.0,95.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-19.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
182,CZ1517-20,85.0,88.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-20.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
182,CZ1517-20,85.0,88.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-20.wav,4.5,What kind of performance might this be?,This is a student's performance.
182,CZ1517-20,85.0,88.0,93.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-20.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
183,CZ1517-21,83.0,94.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-21.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
183,CZ1517-21,83.0,94.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-21.wav,4.5,What kind of performance might this be?,This is a student's performance.
183,CZ1517-21,83.0,94.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-21.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
184,CZ1517-22,84.0,85.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-22.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
184,CZ1517-22,84.0,85.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-22.wav,4.5,What kind of performance might this be?,This is a student's performance.
184,CZ1517-22,84.0,85.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-22.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
185,CZ1517-23,80.0,85.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-23.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
185,CZ1517-23,80.0,85.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-23.wav,4.5,What kind of performance might this be?,This is a student's performance.
185,CZ1517-23,80.0,85.0,90.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-23.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
186,CZ1517-24,75.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-24.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
186,CZ1517-24,75.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-24.wav,4.0,What kind of performance might this be?,This is a student's performance.
186,CZ1517-24,75.0,80.0,82.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-24.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
187,CZ1517-25,75.0,76.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-25.wav,4.0,"How would you rate the performance, in a scale of 5?",4.0
187,CZ1517-25,75.0,76.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-25.wav,4.0,What kind of performance might this be?,This is a student's performance.
187,CZ1517-25,75.0,76.0,72.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-25.wav,4.0,"Which difficulty level is the piece, in a scale of 9?",3
188,CZ1517-26,75.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-26.wav,4.5,"How would you rate the performance, in a scale of 5?",4.5
188,CZ1517-26,75.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-26.wav,4.5,What kind of performance might this be?,This is a student's performance.
188,CZ1517-26,75.0,84.0,85.0,train,/data/EECS-MachineListeningLab/datasets/LLaQo/YCU-PPE-III/raw/12/wav/CZ1517-26.wav,4.5,"Which difficulty level is the piece, in a scale of 9?",3
