,split,audio_path,shape,Q,A
10844,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0107_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10845,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0107_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10846,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0101_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10847,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0101_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10848,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0101_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10849,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0098_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10850,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0098_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10851,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0098_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10852,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0047_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10853,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0047_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10854,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0047_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10855,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0022_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10856,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0022_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10857,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0022_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10858,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0022_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10859,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0010_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10860,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0010_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10861,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0010_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10862,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0010_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10863,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0067_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10864,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0067_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10865,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0067_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10866,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0069_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10867,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0069_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10868,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0069_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10869,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0003_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10870,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0003_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10871,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0003_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10872,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0003_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10873,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0052_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10874,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0052_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10875,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0052_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10876,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0002_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10877,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0002_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10878,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0002_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10879,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0108_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10880,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0108_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10881,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0108_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10882,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0012_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10883,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0012_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10884,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0012_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10885,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0012_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10886,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0064_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10887,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0064_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10888,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0064_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10889,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0004_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10890,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0004_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10891,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0004_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10892,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0022_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10893,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0022_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10894,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0022_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10895,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0110_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10896,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0110_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10897,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0110_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10898,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0027_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10899,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0027_front_back_mix.wav,8,How is the articulation in the piece?,The piece is played with staccato articulation.
10900,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0027_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10901,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/staccato0027_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10902,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0072_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10903,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0072_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
10904,train,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0072_front_back_mix.wav,8,"Which difficulty level is the piece, in a scale of 9?",1
10905,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0074_front_back_mix.wav,8,How is the tempo change in the piece?,"The tempo is decreasing, with a rit. applied on the phrase."
10906,test,/data/EECS-MachineListeningLab/datasets/LLaQo/music_shape_dataset/8/sample0074_front_back_mix.wav,8,What is the stylistic period of the piece? Who is the potential composer?,This is a short technical excercise for student. It could be from Hanon or Schmitt.
